NumNodes,GroupSize,AvgDeg,NumSeed,InfRate,NumInfected
1000000, 10, 6, 3, 0, 3
1000000, 10, 6, 3, 0, 3
1000000, 10, 6, 3, 0, 3
1000000, 10, 6, 3, 0, 3
1000000, 10, 6, 3, 0, 3
1000000, 10, 6, 3, 0, 3
1000000, 10, 6, 3, 0, 3
1000000, 10, 6, 3, 0, 3
1000000, 10, 6, 3, 0, 3
1000000, 10, 6, 3, 0, 3
1000000, 10, 6, 3, 0, 3
1000000, 10, 6, 3, 0, 3
1000000, 10, 6, 3, 0, 3
1000000, 10, 6, 3, 0, 3
1000000, 10, 6, 3, 0, 3
1000000, 10, 6, 3, 0, 3
1000000, 10, 6, 3, 0, 3
1000000, 10, 6, 3, 0, 3
1000000, 10, 6, 3, 0, 3
1000000, 10, 6, 3, 0, 3
1000000, 10, 6, 3, 0, 3
1000000, 10, 6, 3, 0, 3
1000000, 10, 6, 3, 0, 3
1000000, 10, 6, 3, 0, 3
1000000, 10, 6, 3, 0, 3
1000000, 10, 6, 3, 0, 3
1000000, 10, 6, 3, 0, 3
1000000, 10, 6, 3, 0, 3
1000000, 10, 6, 3, 0, 3
1000000, 10, 6, 3, 0, 3
1000000, 10, 6, 3, 100, 3
1000000, 10, 6, 3, 100, 3
1000000, 10, 6, 3, 100, 4
1000000, 10, 6, 3, 100, 3
1000000, 10, 6, 3, 100, 3
1000000, 10, 6, 3, 100, 3
1000000, 10, 6, 3, 100, 3
1000000, 10, 6, 3, 100, 3
1000000, 10, 6, 3, 100, 3
1000000, 10, 6, 3, 100, 3
1000000, 10, 6, 3, 100, 3
1000000, 10, 6, 3, 100, 3
1000000, 10, 6, 3, 100, 3
1000000, 10, 6, 3, 100, 3
1000000, 10, 6, 3, 100, 3
1000000, 10, 6, 3, 100, 3
1000000, 10, 6, 3, 100, 3
1000000, 10, 6, 3, 100, 3
1000000, 10, 6, 3, 100, 3
1000000, 10, 6, 3, 100, 3
1000000, 10, 6, 3, 100, 3
1000000, 10, 6, 3, 100, 3
1000000, 10, 6, 3, 100, 3
1000000, 10, 6, 3, 100, 3
1000000, 10, 6, 3, 100, 3
1000000, 10, 6, 3, 100, 3
1000000, 10, 6, 3, 100, 3
1000000, 10, 6, 3, 100, 3
1000000, 10, 6, 3, 100, 3
1000000, 10, 6, 3, 100, 3
1000000, 10, 6, 3, 200, 3
1000000, 10, 6, 3, 200, 3
1000000, 10, 6, 3, 200, 6
1000000, 10, 6, 3, 200, 3
1000000, 10, 6, 3, 200, 4
1000000, 10, 6, 3, 200, 4
1000000, 10, 6, 3, 200, 3
1000000, 10, 6, 3, 200, 3
1000000, 10, 6, 3, 200, 3
1000000, 10, 6, 3, 200, 3
1000000, 10, 6, 3, 200, 5
1000000, 10, 6, 3, 200, 3
1000000, 10, 6, 3, 200, 3
1000000, 10, 6, 3, 200, 3
1000000, 10, 6, 3, 200, 4
1000000, 10, 6, 3, 200, 3
1000000, 10, 6, 3, 200, 3
1000000, 10, 6, 3, 200, 3
1000000, 10, 6, 3, 200, 4
1000000, 10, 6, 3, 200, 4
1000000, 10, 6, 3, 200, 3
1000000, 10, 6, 3, 200, 3
1000000, 10, 6, 3, 200, 3
1000000, 10, 6, 3, 200, 4
1000000, 10, 6, 3, 200, 3
1000000, 10, 6, 3, 200, 4
1000000, 10, 6, 3, 200, 3
1000000, 10, 6, 3, 200, 4
1000000, 10, 6, 3, 200, 3
1000000, 10, 6, 3, 200, 3
1000000, 10, 6, 3, 300, 3
1000000, 10, 6, 3, 300, 3
1000000, 10, 6, 3, 300, 5
1000000, 10, 6, 3, 300, 3
1000000, 10, 6, 3, 300, 3
1000000, 10, 6, 3, 300, 3
1000000, 10, 6, 3, 300, 3
1000000, 10, 6, 3, 300, 3
1000000, 10, 6, 3, 300, 3
1000000, 10, 6, 3, 300, 7
1000000, 10, 6, 3, 300, 4
1000000, 10, 6, 3, 300, 3
1000000, 10, 6, 3, 300, 3
1000000, 10, 6, 3, 300, 3
1000000, 10, 6, 3, 300, 4
1000000, 10, 6, 3, 300, 3
1000000, 10, 6, 3, 300, 3
1000000, 10, 6, 3, 300, 6
1000000, 10, 6, 3, 300, 5
1000000, 10, 6, 3, 300, 3
1000000, 10, 6, 3, 300, 3
1000000, 10, 6, 3, 300, 3
1000000, 10, 6, 3, 300, 4
1000000, 10, 6, 3, 300, 3
1000000, 10, 6, 3, 300, 5
1000000, 10, 6, 3, 300, 3
1000000, 10, 6, 3, 300, 5
1000000, 10, 6, 3, 300, 3
1000000, 10, 6, 3, 300, 3
1000000, 10, 6, 3, 300, 5
1000000, 10, 6, 3, 400, 5
1000000, 10, 6, 3, 400, 4
1000000, 10, 6, 3, 400, 3
1000000, 10, 6, 3, 400, 3
1000000, 10, 6, 3, 400, 5
1000000, 10, 6, 3, 400, 5
1000000, 10, 6, 3, 400, 3
1000000, 10, 6, 3, 400, 4
1000000, 10, 6, 3, 400, 3
1000000, 10, 6, 3, 400, 3
1000000, 10, 6, 3, 400, 3
1000000, 10, 6, 3, 400, 4
1000000, 10, 6, 3, 400, 3
1000000, 10, 6, 3, 400, 3
1000000, 10, 6, 3, 400, 3
1000000, 10, 6, 3, 400, 3
1000000, 10, 6, 3, 400, 5
1000000, 10, 6, 3, 400, 4
1000000, 10, 6, 3, 400, 6
1000000, 10, 6, 3, 400, 3
1000000, 10, 6, 3, 400, 3
1000000, 10, 6, 3, 400, 3
1000000, 10, 6, 3, 400, 3
1000000, 10, 6, 3, 400, 3
1000000, 10, 6, 3, 400, 4
1000000, 10, 6, 3, 400, 3
1000000, 10, 6, 3, 400, 3
1000000, 10, 6, 3, 400, 3
1000000, 10, 6, 3, 400, 4
1000000, 10, 6, 3, 400, 3
1000000, 10, 6, 3, 500, 3
1000000, 10, 6, 3, 500, 6
1000000, 10, 6, 3, 500, 3
1000000, 10, 6, 3, 500, 4
1000000, 10, 6, 3, 500, 3
1000000, 10, 6, 3, 500, 4
1000000, 10, 6, 3, 500, 4
1000000, 10, 6, 3, 500, 4
1000000, 10, 6, 3, 500, 3
1000000, 10, 6, 3, 500, 6
1000000, 10, 6, 3, 500, 3
1000000, 10, 6, 3, 500, 3
1000000, 10, 6, 3, 500, 3
1000000, 10, 6, 3, 500, 4
1000000, 10, 6, 3, 500, 5
1000000, 10, 6, 3, 500, 4
1000000, 10, 6, 3, 500, 3
1000000, 10, 6, 3, 500, 5
1000000, 10, 6, 3, 500, 3
1000000, 10, 6, 3, 500, 5
1000000, 10, 6, 3, 500, 4
1000000, 10, 6, 3, 500, 6
1000000, 10, 6, 3, 500, 3
1000000, 10, 6, 3, 500, 5
1000000, 10, 6, 3, 500, 3
1000000, 10, 6, 3, 500, 3
1000000, 10, 6, 3, 500, 4
1000000, 10, 6, 3, 500, 4
1000000, 10, 6, 3, 500, 3
1000000, 10, 6, 3, 500, 4
1000000, 10, 6, 3, 600, 3
1000000, 10, 6, 3, 600, 5
1000000, 10, 6, 3, 600, 4
1000000, 10, 6, 3, 600, 3
1000000, 10, 6, 3, 600, 6
1000000, 10, 6, 3, 600, 3
1000000, 10, 6, 3, 600, 4
1000000, 10, 6, 3, 600, 4
1000000, 10, 6, 3, 600, 3
1000000, 10, 6, 3, 600, 5
1000000, 10, 6, 3, 600, 6
1000000, 10, 6, 3, 600, 3
1000000, 10, 6, 3, 600, 3
1000000, 10, 6, 3, 600, 5
1000000, 10, 6, 3, 600, 3
1000000, 10, 6, 3, 600, 5
1000000, 10, 6, 3, 600, 4
1000000, 10, 6, 3, 600, 3
1000000, 10, 6, 3, 600, 4
1000000, 10, 6, 3, 600, 5
1000000, 10, 6, 3, 600, 6
1000000, 10, 6, 3, 600, 6
1000000, 10, 6, 3, 600, 4
1000000, 10, 6, 3, 600, 5
1000000, 10, 6, 3, 600, 5
1000000, 10, 6, 3, 600, 5
1000000, 10, 6, 3, 600, 4
1000000, 10, 6, 3, 600, 4
1000000, 10, 6, 3, 600, 4
1000000, 10, 6, 3, 600, 3
1000000, 10, 6, 3, 700, 4
1000000, 10, 6, 3, 700, 6
1000000, 10, 6, 3, 700, 3
1000000, 10, 6, 3, 700, 3
1000000, 10, 6, 3, 700, 10
1000000, 10, 6, 3, 700, 4
1000000, 10, 6, 3, 700, 6
1000000, 10, 6, 3, 700, 4
1000000, 10, 6, 3, 700, 5
1000000, 10, 6, 3, 700, 3
1000000, 10, 6, 3, 700, 3
1000000, 10, 6, 3, 700, 3
1000000, 10, 6, 3, 700, 4
1000000, 10, 6, 3, 700, 6
1000000, 10, 6, 3, 700, 4
1000000, 10, 6, 3, 700, 4
1000000, 10, 6, 3, 700, 5
1000000, 10, 6, 3, 700, 3
1000000, 10, 6, 3, 700, 4
1000000, 10, 6, 3, 700, 5
1000000, 10, 6, 3, 700, 4
1000000, 10, 6, 3, 700, 3
1000000, 10, 6, 3, 700, 3
1000000, 10, 6, 3, 700, 6
1000000, 10, 6, 3, 700, 4
1000000, 10, 6, 3, 700, 3
1000000, 10, 6, 3, 700, 5
1000000, 10, 6, 3, 700, 5
1000000, 10, 6, 3, 700, 3
1000000, 10, 6, 3, 700, 3
1000000, 10, 6, 3, 800, 3
1000000, 10, 6, 3, 800, 5
1000000, 10, 6, 3, 800, 3
1000000, 10, 6, 3, 800, 4
1000000, 10, 6, 3, 800, 9
1000000, 10, 6, 3, 800, 4
1000000, 10, 6, 3, 800, 5
1000000, 10, 6, 3, 800, 6
1000000, 10, 6, 3, 800, 3
1000000, 10, 6, 3, 800, 3
1000000, 10, 6, 3, 800, 4
1000000, 10, 6, 3, 800, 8
1000000, 10, 6, 3, 800, 6
1000000, 10, 6, 3, 800, 6
1000000, 10, 6, 3, 800, 8
1000000, 10, 6, 3, 800, 6
1000000, 10, 6, 3, 800, 4
1000000, 10, 6, 3, 800, 5
1000000, 10, 6, 3, 800, 5
1000000, 10, 6, 3, 800, 4
1000000, 10, 6, 3, 800, 3
1000000, 10, 6, 3, 800, 3
1000000, 10, 6, 3, 800, 5
1000000, 10, 6, 3, 800, 4
1000000, 10, 6, 3, 800, 5
1000000, 10, 6, 3, 800, 6
1000000, 10, 6, 3, 800, 3
1000000, 10, 6, 3, 800, 3
1000000, 10, 6, 3, 800, 3
1000000, 10, 6, 3, 800, 5
1000000, 10, 6, 3, 900, 3
1000000, 10, 6, 3, 900, 8
1000000, 10, 6, 3, 900, 3
1000000, 10, 6, 3, 900, 13
1000000, 10, 6, 3, 900, 7
1000000, 10, 6, 3, 900, 5
1000000, 10, 6, 3, 900, 7
1000000, 10, 6, 3, 900, 4
1000000, 10, 6, 3, 900, 5
1000000, 10, 6, 3, 900, 5
1000000, 10, 6, 3, 900, 9
1000000, 10, 6, 3, 900, 3
1000000, 10, 6, 3, 900, 6
1000000, 10, 6, 3, 900, 4
1000000, 10, 6, 3, 900, 3
1000000, 10, 6, 3, 900, 6
1000000, 10, 6, 3, 900, 4
1000000, 10, 6, 3, 900, 4
1000000, 10, 6, 3, 900, 6
1000000, 10, 6, 3, 900, 6
1000000, 10, 6, 3, 900, 3
1000000, 10, 6, 3, 900, 4
1000000, 10, 6, 3, 900, 7
1000000, 10, 6, 3, 900, 3
1000000, 10, 6, 3, 900, 3
1000000, 10, 6, 3, 900, 6
1000000, 10, 6, 3, 900, 4
1000000, 10, 6, 3, 900, 3
1000000, 10, 6, 3, 900, 3
1000000, 10, 6, 3, 900, 7
1000000, 10, 6, 3, 1000, 6
1000000, 10, 6, 3, 1000, 8
1000000, 10, 6, 3, 1000, 3
1000000, 10, 6, 3, 1000, 9
1000000, 10, 6, 3, 1000, 6
1000000, 10, 6, 3, 1000, 4
1000000, 10, 6, 3, 1000, 3
1000000, 10, 6, 3, 1000, 3
1000000, 10, 6, 3, 1000, 3
1000000, 10, 6, 3, 1000, 3
1000000, 10, 6, 3, 1000, 9
1000000, 10, 6, 3, 1000, 3
1000000, 10, 6, 3, 1000, 8
1000000, 10, 6, 3, 1000, 4
1000000, 10, 6, 3, 1000, 7
1000000, 10, 6, 3, 1000, 6
1000000, 10, 6, 3, 1000, 5
1000000, 10, 6, 3, 1000, 4
1000000, 10, 6, 3, 1000, 7
1000000, 10, 6, 3, 1000, 8
1000000, 10, 6, 3, 1000, 4
1000000, 10, 6, 3, 1000, 10
1000000, 10, 6, 3, 1000, 4
1000000, 10, 6, 3, 1000, 5
1000000, 10, 6, 3, 1000, 3
1000000, 10, 6, 3, 1000, 3
1000000, 10, 6, 3, 1000, 4
1000000, 10, 6, 3, 1000, 4
1000000, 10, 6, 3, 1000, 3
1000000, 10, 6, 3, 1000, 5
1000000, 10, 6, 3, 1100, 10
1000000, 10, 6, 3, 1100, 7
1000000, 10, 6, 3, 1100, 6
1000000, 10, 6, 3, 1100, 4
1000000, 10, 6, 3, 1100, 4
1000000, 10, 6, 3, 1100, 6
1000000, 10, 6, 3, 1100, 3
1000000, 10, 6, 3, 1100, 7
1000000, 10, 6, 3, 1100, 5
1000000, 10, 6, 3, 1100, 4
1000000, 10, 6, 3, 1100, 3
1000000, 10, 6, 3, 1100, 3
1000000, 10, 6, 3, 1100, 3
1000000, 10, 6, 3, 1100, 4
1000000, 10, 6, 3, 1100, 4
1000000, 10, 6, 3, 1100, 10
1000000, 10, 6, 3, 1100, 9
1000000, 10, 6, 3, 1100, 6
1000000, 10, 6, 3, 1100, 6
1000000, 10, 6, 3, 1100, 5
1000000, 10, 6, 3, 1100, 4
1000000, 10, 6, 3, 1100, 4
1000000, 10, 6, 3, 1100, 4
1000000, 10, 6, 3, 1100, 3
1000000, 10, 6, 3, 1100, 3
1000000, 10, 6, 3, 1100, 3
1000000, 10, 6, 3, 1100, 5
1000000, 10, 6, 3, 1100, 4
1000000, 10, 6, 3, 1100, 6
1000000, 10, 6, 3, 1100, 8
1000000, 10, 6, 3, 1200, 7
1000000, 10, 6, 3, 1200, 15
1000000, 10, 6, 3, 1200, 8
1000000, 10, 6, 3, 1200, 6
1000000, 10, 6, 3, 1200, 5
1000000, 10, 6, 3, 1200, 9
1000000, 10, 6, 3, 1200, 5
1000000, 10, 6, 3, 1200, 9
1000000, 10, 6, 3, 1200, 9
1000000, 10, 6, 3, 1200, 5
1000000, 10, 6, 3, 1200, 4
1000000, 10, 6, 3, 1200, 16
1000000, 10, 6, 3, 1200, 6
1000000, 10, 6, 3, 1200, 8
1000000, 10, 6, 3, 1200, 8
1000000, 10, 6, 3, 1200, 9
1000000, 10, 6, 3, 1200, 6
1000000, 10, 6, 3, 1200, 7
1000000, 10, 6, 3, 1200, 11
1000000, 10, 6, 3, 1200, 7
1000000, 10, 6, 3, 1200, 22
1000000, 10, 6, 3, 1200, 6
1000000, 10, 6, 3, 1200, 4
1000000, 10, 6, 3, 1200, 6
1000000, 10, 6, 3, 1200, 7
1000000, 10, 6, 3, 1200, 8
1000000, 10, 6, 3, 1200, 6
1000000, 10, 6, 3, 1200, 3
1000000, 10, 6, 3, 1200, 6
1000000, 10, 6, 3, 1200, 10
1000000, 10, 6, 3, 1300, 6
1000000, 10, 6, 3, 1300, 8
1000000, 10, 6, 3, 1300, 7
1000000, 10, 6, 3, 1300, 5
1000000, 10, 6, 3, 1300, 8
1000000, 10, 6, 3, 1300, 10
1000000, 10, 6, 3, 1300, 14
1000000, 10, 6, 3, 1300, 3
1000000, 10, 6, 3, 1300, 3
1000000, 10, 6, 3, 1300, 6
1000000, 10, 6, 3, 1300, 3
1000000, 10, 6, 3, 1300, 3
1000000, 10, 6, 3, 1300, 10
1000000, 10, 6, 3, 1300, 6
1000000, 10, 6, 3, 1300, 10
1000000, 10, 6, 3, 1300, 14
1000000, 10, 6, 3, 1300, 9
1000000, 10, 6, 3, 1300, 12
1000000, 10, 6, 3, 1300, 3
1000000, 10, 6, 3, 1300, 11
1000000, 10, 6, 3, 1300, 8
1000000, 10, 6, 3, 1300, 5
1000000, 10, 6, 3, 1300, 7
1000000, 10, 6, 3, 1300, 5
1000000, 10, 6, 3, 1300, 7
1000000, 10, 6, 3, 1300, 3
1000000, 10, 6, 3, 1300, 10
1000000, 10, 6, 3, 1300, 11
1000000, 10, 6, 3, 1300, 9
1000000, 10, 6, 3, 1300, 7
1000000, 10, 6, 3, 1400, 5
1000000, 10, 6, 3, 1400, 7
1000000, 10, 6, 3, 1400, 4
1000000, 10, 6, 3, 1400, 30
1000000, 10, 6, 3, 1400, 6
1000000, 10, 6, 3, 1400, 7
1000000, 10, 6, 3, 1400, 36
1000000, 10, 6, 3, 1400, 8
1000000, 10, 6, 3, 1400, 3
1000000, 10, 6, 3, 1400, 5
1000000, 10, 6, 3, 1400, 8
1000000, 10, 6, 3, 1400, 6
1000000, 10, 6, 3, 1400, 14
1000000, 10, 6, 3, 1400, 11
1000000, 10, 6, 3, 1400, 3
1000000, 10, 6, 3, 1400, 12
1000000, 10, 6, 3, 1400, 3
1000000, 10, 6, 3, 1400, 8
1000000, 10, 6, 3, 1400, 11
1000000, 10, 6, 3, 1400, 3
1000000, 10, 6, 3, 1400, 24
1000000, 10, 6, 3, 1400, 4
1000000, 10, 6, 3, 1400, 8
1000000, 10, 6, 3, 1400, 20
1000000, 10, 6, 3, 1400, 13
1000000, 10, 6, 3, 1400, 9
1000000, 10, 6, 3, 1400, 8
1000000, 10, 6, 3, 1400, 10
1000000, 10, 6, 3, 1400, 6
1000000, 10, 6, 3, 1400, 4
1000000, 10, 6, 3, 1500, 6
1000000, 10, 6, 3, 1500, 8
1000000, 10, 6, 3, 1500, 7
1000000, 10, 6, 3, 1500, 11
1000000, 10, 6, 3, 1500, 5
1000000, 10, 6, 3, 1500, 5
1000000, 10, 6, 3, 1500, 9
1000000, 10, 6, 3, 1500, 3
1000000, 10, 6, 3, 1500, 11
1000000, 10, 6, 3, 1500, 7
1000000, 10, 6, 3, 1500, 11
1000000, 10, 6, 3, 1500, 9
1000000, 10, 6, 3, 1500, 9
1000000, 10, 6, 3, 1500, 7
1000000, 10, 6, 3, 1500, 3
1000000, 10, 6, 3, 1500, 7
1000000, 10, 6, 3, 1500, 10
1000000, 10, 6, 3, 1500, 4
1000000, 10, 6, 3, 1500, 6
1000000, 10, 6, 3, 1500, 4
1000000, 10, 6, 3, 1500, 5
1000000, 10, 6, 3, 1500, 9
1000000, 10, 6, 3, 1500, 6
1000000, 10, 6, 3, 1500, 7
1000000, 10, 6, 3, 1500, 10
1000000, 10, 6, 3, 1500, 9
1000000, 10, 6, 3, 1500, 6
1000000, 10, 6, 3, 1500, 5
1000000, 10, 6, 3, 1500, 7
1000000, 10, 6, 3, 1500, 3
1000000, 10, 6, 3, 1600, 14
1000000, 10, 6, 3, 1600, 9
1000000, 10, 6, 3, 1600, 7
1000000, 10, 6, 3, 1600, 6
1000000, 10, 6, 3, 1600, 10
1000000, 10, 6, 3, 1600, 11
1000000, 10, 6, 3, 1600, 6
1000000, 10, 6, 3, 1600, 17
1000000, 10, 6, 3, 1600, 6
1000000, 10, 6, 3, 1600, 16
1000000, 10, 6, 3, 1600, 13
1000000, 10, 6, 3, 1600, 8
1000000, 10, 6, 3, 1600, 13
1000000, 10, 6, 3, 1600, 9
1000000, 10, 6, 3, 1600, 14
1000000, 10, 6, 3, 1600, 3
1000000, 10, 6, 3, 1600, 8
1000000, 10, 6, 3, 1600, 9
1000000, 10, 6, 3, 1600, 10
1000000, 10, 6, 3, 1600, 5
1000000, 10, 6, 3, 1600, 9
1000000, 10, 6, 3, 1600, 21
1000000, 10, 6, 3, 1600, 8
1000000, 10, 6, 3, 1600, 9
1000000, 10, 6, 3, 1600, 10
1000000, 10, 6, 3, 1600, 3
1000000, 10, 6, 3, 1600, 6
1000000, 10, 6, 3, 1600, 5
1000000, 10, 6, 3, 1600, 9
1000000, 10, 6, 3, 1600, 8
1000000, 10, 6, 3, 1700, 4
1000000, 10, 6, 3, 1700, 59
1000000, 10, 6, 3, 1700, 5
1000000, 10, 6, 3, 1700, 6
1000000, 10, 6, 3, 1700, 12
1000000, 10, 6, 3, 1700, 26
1000000, 10, 6, 3, 1700, 9
1000000, 10, 6, 3, 1700, 7
1000000, 10, 6, 3, 1700, 3
1000000, 10, 6, 3, 1700, 9
1000000, 10, 6, 3, 1700, 5
1000000, 10, 6, 3, 1700, 8
1000000, 10, 6, 3, 1700, 19
1000000, 10, 6, 3, 1700, 6
1000000, 10, 6, 3, 1700, 13
1000000, 10, 6, 3, 1700, 11
1000000, 10, 6, 3, 1700, 13
1000000, 10, 6, 3, 1700, 5
1000000, 10, 6, 3, 1700, 23
1000000, 10, 6, 3, 1700, 6
1000000, 10, 6, 3, 1700, 6
1000000, 10, 6, 3, 1700, 9
1000000, 10, 6, 3, 1700, 9
1000000, 10, 6, 3, 1700, 3
1000000, 10, 6, 3, 1700, 21
1000000, 10, 6, 3, 1700, 3
1000000, 10, 6, 3, 1700, 11
1000000, 10, 6, 3, 1700, 6
1000000, 10, 6, 3, 1700, 25
1000000, 10, 6, 3, 1700, 12
1000000, 10, 6, 3, 1800, 9
1000000, 10, 6, 3, 1800, 10
1000000, 10, 6, 3, 1800, 6
1000000, 10, 6, 3, 1800, 12
1000000, 10, 6, 3, 1800, 10
1000000, 10, 6, 3, 1800, 13
1000000, 10, 6, 3, 1800, 4
1000000, 10, 6, 3, 1800, 22
1000000, 10, 6, 3, 1800, 7
1000000, 10, 6, 3, 1800, 33
1000000, 10, 6, 3, 1800, 21
1000000, 10, 6, 3, 1800, 14
1000000, 10, 6, 3, 1800, 11
1000000, 10, 6, 3, 1800, 6
1000000, 10, 6, 3, 1800, 15
1000000, 10, 6, 3, 1800, 7
1000000, 10, 6, 3, 1800, 4
1000000, 10, 6, 3, 1800, 12
1000000, 10, 6, 3, 1800, 4
1000000, 10, 6, 3, 1800, 12
1000000, 10, 6, 3, 1800, 4
1000000, 10, 6, 3, 1800, 11
1000000, 10, 6, 3, 1800, 3
1000000, 10, 6, 3, 1800, 4
1000000, 10, 6, 3, 1800, 15
1000000, 10, 6, 3, 1800, 14
1000000, 10, 6, 3, 1800, 16
1000000, 10, 6, 3, 1800, 22
1000000, 10, 6, 3, 1800, 10
1000000, 10, 6, 3, 1800, 28
1000000, 10, 6, 3, 1900, 11
1000000, 10, 6, 3, 1900, 8
1000000, 10, 6, 3, 1900, 17
1000000, 10, 6, 3, 1900, 6
1000000, 10, 6, 3, 1900, 9
